micros,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,
486502957,-736.82,-280.76,-608.89,0.95,-0.73,2.95,10.20,26.25,-38.40,
486522962,-738.77,-274.90,-607.42,-0.21,0.60,-0.50,11.40,27.60,-40.65,
486542972,-726.07,-302.73,-599.12,2.92,-1.59,1.57,12.45,26.85,-40.65,
486562984,-750.98,-301.27,-595.70,1.25,-3.13,3.37,11.10,26.40,-39.00,
486582996,-738.28,-291.99,-617.68,3.44,-1.92,-1.19,11.40,27.60,-40.35,
486603001,-733.40,-277.34,-613.28,2.14,-0.61,-0.53,12.00,27.00,-40.50,
486623009,-749.51,-277.34,-616.70,1.04,-0.46,1.11,10.65,26.10,-40.65,
486643017,-730.96,-292.48,-610.84,-0.14,-1.39,2.46,10.95,26.25,-39.15,
486663028,-731.45,-292.97,-599.12,-0.12,-0.17,-0.18,9.90,26.25,-39.75,
486683033,-749.02,-282.23,-600.10,1.02,-2.69,1.31,11.10,27.60,-40.05,
486703044,-742.19,-284.18,-611.33,0.50,2.72,0.40,11.85,27.15,-41.10,
486723052,-736.33,-291.99,-606.93,-2.81,2.09,-2.32,10.35,28.20,-40.65,
486743059,-730.47,-288.57,-614.75,-1.95,2.23,-1.65,11.85,27.15,-41.10,
486763068,-739.75,-278.32,-600.10,-1.59,0.17,-2.17,11.10,27.15,-40.05,
486783076,-727.05,-287.11,-599.12,-0.41,2.99,-3.36,11.40,26.40,-39.60,
486803083,-735.84,-294.43,-600.10,-4.63,0.15,-2.05,12.15,27.60,-39.00,
486823094,-731.45,-282.71,-604.98,-2.81,1.45,-2.37,10.95,25.95,-40.20,
486843100,-740.23,-291.02,-614.75,-0.60,2.53,-1.89,11.25,26.25,-39.75,
486863108,-726.07,-284.67,-614.75,-1.79,-0.56,-1.77,11.55,28.05,-39.75,
486883120,-733.89,-282.71,-608.40,-4.63,1.63,-2.00,11.25,28.05,-40.80,
486903129,-733.89,-283.69,-608.89,-1.16,4.14,-0.08,12.00,27.00,-40.80,
486923141,-729.00,-288.57,-608.40,-1.33,2.76,0.12,10.05,26.40,-40.05,
486943148,-737.30,-282.71,-608.40,3.01,-0.93,1.94,12.00,26.55,-40.80,
486963154,-742.19,-289.55,-599.61,0.00,-0.41,-0.29,10.35,27.60,-40.35,
486983161,-730.96,-288.57,-608.40,2.34,-0.52,-0.24,12.45,27.90,-40.65,
487003170,-746.58,-291.99,-608.40,0.03,-0.87,0.38,10.95,27.00,-41.55,
487023180,-746.58,-279.79,-607.42,2.31,-2.87,-1.63,11.25,28.05,-40.80,
487043190,-738.77,-284.18,-604.00,-1.11,-0.69,0.44,10.65,27.15,-40.35,
487063196,-745.61,-290.04,-617.68,0.95,0.85,0.66,11.40,26.40,-39.30,
487083205,-747.07,-277.83,-613.77,0.92,0.41,-0.52,10.50,26.55,-39.75,
487103210,-748.05,-287.60,-604.49,1.28,-0.73,0.00,10.50,28.05,-39.45,
487123216,-725.10,-298.83,-608.40,1.30,-2.93,-0.41,11.10,27.90,-40.65,
487143221,-743.65,-289.06,-615.23,2.32,-3.65,-1.95,11.40,27.15,-40.35,
487163230,-734.38,-277.34,-606.93,0.87,-1.22,0.53,11.25,27.75,-39.45,
487183236,-729.98,-287.60,-611.82,-2.23,1.40,-2.00,11.55,26.55,-39.75,
487203246,-730.96,-291.99,-615.72,-2.18,-0.44,0.14,11.25,26.25,-39.75,
487223252,-730.96,-275.88,-615.23,-2.03,0.92,-1.68,10.35,24.90,-37.50,
487243257,-729.98,-276.37,-596.19,-0.55,2.41,-0.61,10.20,25.95,-37.80,
487263264,-736.33,-294.92,-603.03,-0.69,-0.24,-1.37,11.10,27.90,-40.05,
487283273,-733.89,-293.95,-606.45,-1.60,1.28,-1.47,10.35,26.40,-40.05,
487303279,-739.75,-282.23,-605.96,-1.15,2.99,-0.69,10.95,27.75,-39.45,
487323291,-740.23,-283.20,-606.45,-0.31,1.65,-2.56,11.40,27.15,-39.60,
487343299,-744.63,-287.60,-605.47,-1.19,-0.05,-2.38,10.05,26.85,-39.30,
487363304,-748.05,-301.27,-610.84,-0.84,3.24,-2.23,9.60,27.15,-38.55,
487383310,-736.33,-285.16,-608.89,-2.15,1.28,-1.86,9.45,25.20,-38.10,
487403320,-739.26,-298.34,-608.40,1.56,-3.22,-0.98,9.60,27.60,-40.05,
487423325,-742.19,-283.69,-604.00,1.04,-1.94,1.98,10.95,27.75,-39.45,
487443333,-732.42,-287.60,-605.47,-0.02,-1.11,3.62,10.20,27.00,-40.50,
487463336,-741.21,-293.95,-602.54,1.85,-0.78,2.85,12.15,26.40,-40.65,
487483340,-731.93,-289.55,-613.28,1.88,0.12,-0.15,10.95,26.55,-39.45,
487503348,-734.86,-283.20,-605.47,1.51,-0.96,0.79,11.85,27.90,-39.60,
487523356,-738.77,-282.71,-608.89,1.97,-0.70,1.62,9.15,26.25,-38.85,
487543364,-740.72,-291.99,-600.10,3.30,-3.74,-1.10,12.00,27.75,-40.80,
487563370,-731.45,-290.53,-609.38,2.34,-1.39,0.53,12.00,27.30,-39.45,
487583375,-730.47,-296.88,-610.84,1.63,-1.89,2.00,10.20,27.75,-40.50,
487603382,-739.26,-279.79,-600.10,0.20,-0.93,0.75,11.55,25.95,-40.50,
487623393,-734.38,-294.43,-619.14,2.98,-0.35,0.66,11.10,28.65,-39.60,
487643402,-733.40,-288.09,-604.49,-0.29,1.08,0.70,11.85,27.15,-40.35,
487663410,-736.82,-279.79,-611.82,-1.63,0.79,-2.67,11.40,27.15,-37.50,
487683418,-737.79,-292.48,-605.47,-1.01,3.11,-2.66,10.95,27.30,-41.55,
487703425,-731.45,-290.04,-604.00,-0.89,0.18,-2.05,10.50,28.05,-40.50,
487723432,-729.98,-280.27,-602.05,-1.13,1.04,-0.43,11.55,28.50,-40.50,
487743439,-732.91,-280.27,-614.26,-0.27,0.31,-1.74,10.50,28.50,-40.50,
487763448,-733.89,-286.13,-608.40,-0.56,2.41,-2.15,11.55,27.30,-41.25,
487783458,-734.86,-287.60,-608.40,-0.08,0.03,-3.42,11.25,27.30,-40.20,
487803465,-725.59,-287.60,-599.61,-2.52,0.64,-2.50,9.90,27.30,-40.80,
487823472,-734.38,-287.11,-597.17,0.17,1.66,1.44,12.45,27.90,-40.65,
487843484,-746.09,-287.11,-601.56,-1.77,1.42,-0.66,9.90,27.00,-38.10,
487863490,-739.26,-294.43,-606.93,-0.34,0.87,-3.08,11.85,26.85,-40.65,
487883501,-738.28,-284.18,-599.61,0.90,-1.19,0.27,10.65,27.15,-39.00,
487903508,-732.91,-296.39,-609.86,0.90,-0.98,-1.57,10.65,27.15,-40.65,
487923519,-731.93,-290.53,-597.17,0.03,-2.55,1.40,12.45,28.65,-40.35,
487943529,-730.47,-281.74,-604.00,1.51,-1.69,1.05,9.60,26.85,-39.30,
487963538,-731.93,-284.18,-600.10,1.86,-1.25,-0.72,10.05,27.15,-40.35,
487983545,-733.89,-274.90,-598.14,-0.46,-0.53,1.13,10.65,26.85,-40.05,
488003553,-736.82,-289.55,-599.61,1.92,-1.97,0.63,10.35,27.15,-39.60,
488023560,-749.02,-291.02,-604.49,1.27,-1.15,-0.29,11.85,26.85,-40.35,
488043566,-735.84,-293.46,-609.86,-0.15,0.76,-0.73,12.30,27.00,-40.50,
488063577,-726.56,-278.81,-609.86,2.11,-0.15,0.92,11.25,27.30,-40.20,
488083588,-741.21,-286.62,-608.89,1.77,-1.80,0.92,11.10,26.40,-39.60,
488103595,-734.38,-281.74,-609.38,-0.66,0.50,-2.38,10.50,26.55,-40.50,
488123602,-731.93,-288.09,-614.26,0.70,3.79,-1.73,10.50,27.75,-40.50,
488143611,-741.21,-291.99,-621.58,0.08,1.28,-1.42,11.25,27.30,-39.45,
488163619,-743.16,-301.76,-604.00,-0.03,-0.69,-2.95,11.25,27.75,-41.25,
488183626,-737.30,-280.76,-614.26,-0.06,0.21,-0.46,11.40,26.85,-40.35,
488203635,-735.84,-290.53,-598.63,0.05,-0.24,-0.69,10.95,27.75,-40.20,
488223645,-751.95,-285.16,-607.91,-0.98,1.31,-0.09,8.70,26.55,-39.45,
488243652,-734.86,-301.27,-607.42,-0.06,0.72,0.09,9.45,27.30,-38.10,
488263657,-732.91,-283.20,-609.86,-2.03,0.47,-3.16,9.60,27.90,-41.10,
488283666,-736.82,-294.43,-603.52,-0.14,1.30,-0.26,11.40,28.20,-41.40,
488303676,-734.86,-291.99,-603.52,0.15,1.77,-2.52,12.45,27.60,-41.10,
488323680,-740.72,-292.48,-596.68,0.81,-0.03,0.64,9.90,25.50,-40.50,
488343684,-735.35,-294.43,-601.56,0.56,-1.44,-1.56,10.65,27.15,-40.35,
488363693,-739.75,-275.88,-603.52,2.21,-2.11,1.07,9.60,26.10,-39.00,
488383698,-739.75,-284.67,-602.05,2.00,-3.37,2.27,10.35,26.85,-38.55,
488403703,-746.09,-301.76,-606.45,0.03,-0.69,-1.10,11.25,26.55,-41.85,
488423711,-734.38,-284.67,-604.00,2.31,-1.74,2.41,10.35,26.10,-40.05,
488443719,-743.65,-284.18,-609.38,2.02,-2.18,3.79,11.25,28.05,-40.50,
488463725,-730.47,-286.62,-609.86,0.96,-0.21,2.00,12.60,27.75,-39.45,
488483730,-736.82,-280.27,-604.98,1.54,-3.05,1.51,11.85,27.15,-39.60,
488503739,-731.45,-294.92,-611.33,1.48,0.14,-0.40,10.35,25.65,-40.35,
488523744,-729.00,-295.41,-619.63,3.45,-0.61,2.50,10.20,26.55,-38.10,
488543751,-725.10,-288.57,-622.07,-0.02,-0.41,-1.19,10.95,25.95,-41.55,
488563757,-729.98,-279.30,-609.38,0.82,-0.20,1.02,11.10,27.15,-40.65,
488583767,-735.35,-287.60,-606.45,0.03,3.48,-2.26,12.00,27.75,-40.20,
488603777,-744.63,-279.30,-605.96,-1.86,4.44,-4.73,12.60,27.00,-38.10,
488623787,-737.30,-294.43,-613.77,-1.59,1.97,-2.40,11.40,27.60,-40.05,
488643797,-743.16,-295.90,-607.42,-1.53,3.88,-1.92,12.00,28.50,-40.80,
488663806,-733.89,-289.55,-611.33,-2.50,1.57,-3.11,9.90,27.30,-37.80,
488683811,-735.84,-300.78,-610.35,-0.85,0.32,-0.53,11.85,27.90,-39.60,
488703819,-755.86,-280.76,-611.82,-0.37,1.88,-2.24,10.65,27.90,-41.10,
488723825,-740.23,-284.18,-601.07,-2.63,-1.10,-2.43,12.00,27.00,-39.15,
488743836,-740.72,-275.39,-610.84,-2.50,3.28,-0.09,11.10,25.65,-39.60,
488763846,-730.96,-284.67,-607.42,-3.02,-0.18,-1.30,11.10,26.40,-40.05,
488783857,-728.03,-288.57,-604.49,2.24,-2.49,-2.03,12.15,27.15,-39.30,
488803862,-745.12,-280.76,-613.77,1.44,-1.08,2.08,10.65,26.10,-39.00,
488823874,-718.26,-299.80,-616.21,1.40,-0.84,1.69,11.40,27.90,-40.05,
488843885,-742.68,-289.06,-606.93,2.08,-2.40,1.02,11.25,27.75,-39.45,
488863894,-742.68,-279.79,-614.75,1.98,-1.27,0.82,11.85,27.15,-41.40,
488883903,-751.46,-282.71,-602.05,1.01,-1.02,-2.26,9.30,26.10,-40.05,
488903915,-732.91,-284.18,-604.98,3.22,-1.24,-0.58,11.55,27.75,-39.45,
488923921,-744.14,-284.67,-612.79,1.08,-0.50,0.27,11.40,26.85,-39.00,
488943927,-731.93,-283.69,-609.38,1.18,-2.49,-0.14,9.45,27.00,-39.45,
488963938,-751.95,-287.11,-594.24,-0.61,-0.70,0.15,10.65,26.85,-40.35,
488983950,-744.63,-292.97,-605.47,2.75,-1.48,-0.31,10.50,26.55,-41.55,
489003961,-744.63,-293.46,-604.00,-2.75,2.27,-1.76,11.40,27.15,-40.05,
489023969,-745.61,-287.11,-606.93,-1.53,0.81,-0.70,10.95,27.30,-39.45,
489043974,-732.91,-276.86,-607.91,-0.02,0.08,-3.27,10.95,26.55,-41.25,
489063979,-743.16,-293.46,-602.54,0.56,0.02,-1.60,10.50,27.75,-40.50,
489083989,-739.26,-277.34,-609.38,-0.32,0.76,-1.73,10.65,26.40,-39.30,
489103997,-737.79,-283.20,-604.49,-1.91,1.69,-1.11,11.55,26.25,-39.45,
489124008,-744.14,-291.02,-605.96,-1.92,-0.21,-2.41,12.00,26.25,-40.50,
489144014,-738.28,-295.90,-605.47,-0.38,2.47,-1.27,10.50,27.75,-39.15,
489164022,-741.70,-292.97,-613.28,0.56,1.98,-0.53,11.25,27.30,-41.25,
489184033,-743.65,-288.09,-602.54,0.09,0.64,-0.70,11.40,27.15,-41.10,
489204042,-736.82,-288.09,-613.77,1.13,-0.82,2.58,11.55,25.95,-39.75,
489224050,-747.56,-301.27,-602.54,2.50,-1.47,2.84,10.65,26.40,-40.05,
489244055,-736.82,-289.55,-604.00,-0.90,-2.49,0.17,11.10,27.15,-39.60,
489264063,-738.77,-284.18,-604.49,1.45,-0.27,2.12,10.65,27.15,-40.05,
489284068,-730.96,-300.29,-608.89,1.39,-0.47,0.78,10.20,26.55,-40.20,
489304075,-733.89,-291.02,-600.10,2.96,-0.60,2.40,10.35,27.90,-40.65,
489324080,-735.84,-284.18,-594.73,3.19,-0.55,-0.03,11.25,26.55,-40.50,
489344091,-731.93,-283.69,-611.33,-0.37,0.03,0.95,10.50,28.50,-40.80,
489364102,-744.14,-290.53,-605.96,0.93,-1.83,1.91,12.00,28.05,-39.75,
489384112,-739.26,-286.62,-608.40,0.56,-0.02,-0.38,10.65,27.90,-39.30,
489404117,-735.84,-293.46,-594.24,-1.57,-1.86,0.85,9.60,26.40,-39.30,
489424123,-744.14,-294.92,-612.30,0.32,-0.21,0.12,11.25,27.30,-40.50,
489444135,-719.73,-287.11,-587.89,-2.20,2.05,-2.12,11.85,27.15,-40.35,
489464139,-741.21,-284.67,-601.07,-2.79,-0.32,-0.70,11.10,26.85,-41.10,
489484147,-733.89,-287.60,-604.00,-1.04,3.34,-3.08,12.30,27.00,-39.75,
489504159,-745.12,-275.88,-608.40,-2.17,3.22,-0.44,10.65,27.15,-38.55,
489524166,-741.70,-284.67,-608.89,-1.16,1.76,-1.59,12.00,28.05,-38.85,
489544174,-739.75,-293.46,-605.96,0.75,1.63,-2.64,10.05,27.90,-40.35,
489564183,-728.52,-295.41,-605.96,-1.33,2.69,-1.53,11.40,27.15,-40.05,
489584193,-744.63,-285.16,-604.49,-0.44,1.40,-2.64,11.25,27.00,-39.75,
489604198,-741.70,-294.92,-611.33,-2.31,2.17,-1.28,10.95,27.75,-39.75,
489624210,-729.98,-280.76,-612.30,-0.89,0.12,-2.03,12.00,27.00,-39.45,
489644220,-735.35,-291.02,-601.56,-2.31,2.53,-1.13,12.30,26.25,-39.15,
489664229,-742.19,-289.06,-603.52,-0.99,-0.96,0.11,10.05,26.40,-37.95,
489684236,-733.89,-286.13,-611.33,1.05,-0.60,-0.26,10.95,26.55,-39.15,
489704245,-735.35,-284.18,-608.40,0.69,-0.79,2.18,12.30,27.30,-40.20,
489724250,-739.75,-277.83,-608.89,2.05,-2.67,1.65,11.55,26.55,-40.20,
489744259,-740.72,-279.79,-615.23,1.50,-2.55,-0.47,10.50,26.55,-39.75,
489764264,-730.47,-298.83,-607.91,0.12,-0.46,1.79,11.40,27.15,-40.05,
489784272,-742.19,-280.76,-605.47,2.85,-0.02,1.60,11.10,27.90,-40.65,
489804280,-742.19,-289.55,-599.61,0.75,-1.98,0.47,10.65,24.90,-40.05,
489824285,-730.47,-282.23,-604.49,2.61,-0.17,0.15,11.55,27.00,-39.75,
489844291,-737.30,-288.57,-610.84,1.30,-0.96,0.52,12.00,27.75,-40.20,
489864297,-737.30,-291.50,-616.21,2.99,-0.55,0.93,11.10,26.10,-40.35,
489884305,-734.86,-290.53,-602.05,3.37,-2.24,0.72,10.95,27.75,-39.75,
489904311,-734.86,-282.71,-605.47,0.34,-0.38,0.85,11.25,27.75,-40.20,
489924319,-733.89,-288.57,-612.79,-1.42,0.44,-0.63,10.50,27.75,-40.20,
489944327,-746.58,-282.23,-611.33,-1.36,1.57,0.93,9.60,27.60,-39.30,
489964334,-740.72,-285.64,-608.40,-3.34,1.79,-3.47,11.10,28.20,-39.30,
489984341,-744.63,-294.92,-613.77,-1.88,1.02,-2.03,12.15,27.60,-39.60,
490004347,-742.19,-291.02,-606.45,-2.12,1.19,-1.27,12.30,27.00,-40.20,
490024356,-741.70,-301.76,-604.98,-2.58,2.85,-1.16,10.95,27.75,-39.75,
490044362,-735.84,-289.06,-603.03,-0.61,1.08,-1.15,12.30,27.75,-40.50,
490064373,-732.91,-288.57,-592.29,-1.95,3.91,-3.27,11.25,27.30,-40.50,
490084381,-745.61,-289.55,-608.89,-1.28,-0.82,-0.37,10.95,27.00,-39.45,
490104393,-736.82,-285.64,-603.52,-1.63,1.98,-0.89,11.40,26.40,-39.00,
490124398,-737.30,-284.67,-607.42,1.60,1.47,-1.82,10.35,26.40,-39.60,
490144403,-735.35,-291.02,-607.91,0.84,-0.41,0.47,11.40,28.95,-39.60,
490164410,-748.54,-282.71,-611.82,-0.27,-0.56,0.50,11.55,27.30,-39.15,
490184415,-738.28,-291.99,-605.47,1.69,-0.02,0.55,11.40,27.60,-40.65,
490204420,-740.23,-293.46,-605.96,0.11,-1.24,0.23,10.65,27.60,-39.60,
490224428,-750.49,-280.27,-602.54,0.73,-2.06,1.89,10.50,27.00,-39.45,
490244433,-738.77,-295.90,-602.54,-0.08,0.38,0.85,10.95,26.25,-40.80,
490264445,-738.28,-294.92,-595.70,-0.85,-1.83,1.34,11.10,27.60,-40.35,
490284456,-737.79,-295.90,-602.54,-0.87,-1.24,1.60,11.40,27.90,-39.00,
490304466,-732.42,-283.69,-590.82,2.27,0.55,1.95,11.10,27.90,-39.60,
490324477,-740.72,-293.46,-610.35,0.85,0.31,1.79,11.85,27.15,-39.00,
490344485,-737.30,-280.27,-610.84,-0.85,3.28,-3.48,11.85,28.20,-39.60,
490364494,-741.70,-296.39,-599.12,-0.61,1.85,-1.77,10.50,26.25,-38.85,
490384504,-734.38,-292.97,-605.47,-0.66,-0.12,-0.67,10.65,27.15,-39.60,
490404511,-732.91,-293.46,-603.52,-1.19,1.39,-2.85,10.50,27.00,-39.45,
490424517,-736.33,-280.76,-605.47,0.85,-0.85,-1.56,9.45,24.75,-38.10,
490444524,-741.21,-293.46,-621.09,0.40,1.68,-1.39,10.05,26.40,-39.00,
490464531,-748.05,-279.30,-594.73,-3.94,-0.63,-2.56,12.15,26.85,-40.65,
490484541,-726.56,-289.06,-604.49,-2.08,3.44,-1.53,11.25,27.00,-40.20,
490504549,-743.65,-286.62,-606.93,-1.08,1.98,-2.23,10.05,25.65,-40.05,
490524557,-735.84,-283.20,-605.96,-1.07,0.84,-2.34,10.35,26.85,-38.55,
490544568,-733.89,-292.48,-605.47,-1.22,-2.03,0.78,11.55,27.30,-39.75,
490564575,-752.44,-288.09,-615.23,1.16,-3.04,0.93,11.10,27.15,-40.35,
490584584,-736.82,-295.90,-624.02,1.54,0.50,0.75,11.40,28.20,-41.10,
490604588,-740.23,-297.85,-604.98,-0.14,-2.53,2.50,10.95,28.05,-40.20,
490624600,-742.19,-285.16,-595.21,1.31,-0.63,0.43,11.10,27.60,-40.65,
490644605,-735.84,-283.20,-600.10,0.49,1.66,0.82,11.40,27.90,-40.05,
490664616,-744.14,-287.11,-607.42,-1.04,-0.89,2.23,11.85,24.60,-38.55,
490684625,-725.59,-290.53,-617.68,0.73,-1.28,3.69,10.35,27.15,-39.30,
490704633,-748.05,-294.92,-605.96,0.03,-1.86,-0.08,10.20,27.30,-38.85,
490724641,-734.38,-297.36,-600.59,2.52,-2.32,-0.26,12.60,27.75,-38.85,
490744648,-739.26,-285.16,-607.91,0.24,3.27,0.00,12.00,27.75,-40.80,
490764658,-738.28,-285.16,-597.66,-1.95,0.70,-1.57,12.15,27.90,-40.65,
490784663,-743.16,-283.69,-600.59,-2.52,1.08,-0.15,11.85,28.20,-40.65,
490804673,-747.56,-285.16,-604.98,-1.13,1.82,-3.37,10.20,24.75,-38.10,
490824679,-739.75,-285.16,-598.63,-2.64,2.15,-3.65,10.65,26.85,-40.65,
490844684,-743.65,-287.11,-605.47,-0.89,0.93,-1.95,11.85,27.15,-39.30,
490864690,-720.70,-288.09,-595.21,-0.35,1.47,-0.53,11.85,27.15,-41.40,
490884702,-747.56,-280.76,-607.42,-1.51,2.87,-2.53,12.00,28.05,-40.80,
490904708,-740.23,-290.04,-607.91,-2.69,2.52,-2.41,11.40,26.40,-39.00,
490924718,-737.30,-283.20,-616.21,-4.34,0.93,-2.18,11.10,27.15,-40.65,
490944728,-734.86,-285.16,-608.40,0.08,1.60,0.14,10.95,25.50,-36.75,
490964739,-748.05,-291.02,-595.21,0.27,-1.04,1.34,11.25,26.55,-40.80,
490984745,-755.86,-286.13,-602.54,2.34,-1.36,2.15,11.25,27.75,-40.80,
491004753,-732.91,-283.69,-610.35,1.79,-0.12,1.40,11.10,27.15,-39.60,
491024763,-746.09,-285.64,-600.59,0.08,-0.82,1.28,11.25,26.25,-40.20,
491044774,-744.63,-285.64,-609.86,2.18,-3.40,0.34,10.50,27.00,-39.15,
491064784,-740.72,-284.67,-608.89,1.34,-1.59,-1.73,10.50,27.75,-40.50,
491084792,-745.61,-293.95,-601.07,2.73,-0.35,2.18,10.05,25.65,-38.25,
491104801,-736.33,-291.02,-598.63,1.50,-1.39,2.69,11.25,28.05,-39.75,
491124809,-740.23,-304.20,-608.89,2.96,-0.87,0.27,12.00,27.75,-39.45,
491144820,-748.05,-288.09,-603.52,-2.55,2.31,-0.32,10.65,27.60,-39.30,
491164827,-726.56,-272.46,-602.54,-2.14,0.96,-1.16,11.55,27.75,-40.20,
491184838,-747.07,-291.02,-605.96,-2.76,1.44,-3.45,11.25,28.05,-39.75,
491204842,-736.82,-289.06,-601.07,-1.77,1.66,-2.73,11.25,26.55,-39.75,
491224848,-737.79,-285.16,-606.45,-3.50,0.75,-3.45,10.20,25.50,-38.40,
491244853,-734.38,-288.57,-603.52,-1.28,3.13,-1.88,12.00,27.75,-39.75,
491264865,-735.35,-290.04,-603.03,0.05,0.35,-3.25,10.50,28.50,-40.80,
491284874,-731.45,-289.06,-608.89,-2.56,-0.81,-0.82,12.30,27.00,-41.55,
491304883,-750.98,-288.57,-599.12,0.18,-0.79,-1.34,10.65,26.40,-40.65,
491324887,-735.35,-289.55,-609.86,-1.56,1.11,0.02,12.30,27.75,-39.75,
491344892,-730.96,-285.64,-617.68,-0.15,0.96,-1.53,10.35,28.20,-39.60,
491364902,-740.72,-282.71,-618.16,2.40,-0.92,-1.08,12.00,29.55,-40.20,
491384907,-737.30,-291.02,-613.77,0.03,-0.34,-0.49,11.55,28.05,-39.45,
491404915,-744.14,-278.32,-600.59,2.89,-3.16,0.85,10.35,26.85,-39.00,
491424924,-729.49,-289.06,-603.03,2.81,0.76,1.22,9.90,27.00,-39.75,
491444935,-736.33,-293.95,-606.93,1.92,-2.08,1.08,11.55,27.30,-40.80,
491464944,-746.09,-302.73,-606.93,2.84,-2.26,-0.35,12.30,27.75,-40.50,
491484955,-756.35,-279.30,-612.30,1.21,-1.10,2.18,9.90,27.00,-37.80,
491504966,-748.54,-285.64,-604.00,1.08,-1.37,0.92,10.95,27.00,-40.50,
491524971,-733.89,-283.69,-607.91,0.43,-1.85,3.10,11.25,25.50,-38.10,
491544980,-746.09,-284.67,-608.40,0.60,0.46,0.95,10.20,26.25,-39.15,
491564985,-733.89,-275.39,-595.21,-2.52,2.55,-2.02,11.85,27.15,-40.35,
491584995,-738.77,-271.97,-599.12,-2.50,2.43,-2.53,11.25,29.25,-41.25,
491605003,-738.77,-289.55,-601.07,-2.18,1.74,-5.45,10.95,28.05,-39.45,
491625008,-743.65,-270.51,-609.38,-1.66,2.99,-1.80,11.10,27.15,-40.05,
491645020,-756.84,-290.53,-610.84,-1.95,0.34,-1.77,12.00,28.80,-39.75,
491665031,-734.38,-288.09,-607.91,-0.53,3.83,-1.54,10.50,26.25,-40.20,
491685039,-740.72,-285.64,-603.52,-0.81,1.85,-1.07,12.30,26.55,-41.25,
491705044,-749.02,-284.18,-609.38,-1.08,1.77,0.93,12.45,28.20,-41.10,
491725056,-748.05,-284.18,-604.00,-2.15,1.08,-1.39,10.95,26.55,-41.25,
491745066,-750.98,-290.53,-608.40,-0.60,1.86,-2.37,10.20,28.05,-39.75,
491765077,-757.81,-297.36,-597.66,2.00,0.37,2.27,12.60,26.55,-40.50,
491785087,-763.18,-280.27,-611.82,1.80,-1.34,-0.34,12.15,27.15,-40.35,
491805095,-735.35,-291.99,-605.96,1.62,0.56,2.61,11.40,26.40,-40.35,
491825101,-747.07,-290.53,-603.03,0.35,-0.12,-2.56,11.40,28.20,-40.65,
491845106,-744.14,-285.64,-609.86,1.59,-0.75,1.31,12.15,27.60,-40.05,
491865110,-745.12,-283.20,-610.35,-0.64,-1.89,1.02,12.15,26.85,-39.60,
491885115,-748.05,-295.41,-605.96,0.55,-0.34,-2.31,11.55,26.25,-40.20,
491905123,-734.38,-280.76,-604.00,2.37,-0.17,-0.15,12.30,27.75,-40.50,
491925133,-743.65,-286.13,-594.24,2.46,-0.41,-0.34,11.25,27.75,-39.45,
491945140,-723.63,-282.23,-596.68,2.43,-1.16,0.29,10.35,26.10,-39.00,
491965144,-736.33,-290.53,-614.26,4.35,-0.12,1.71,9.60,24.30,-36.90,
491985150,-744.63,-281.74,-598.63,-1.05,3.10,-2.60,9.60,26.10,-39.60,
492005159,-749.51,-280.76,-605.47,-2.02,0.41,-3.16,11.55,25.20,-38.10,
492025163,-732.91,-300.29,-607.42,0.87,0.70,-0.95,10.20,27.30,-39.75,
492045170,-746.58,-291.99,-605.96,-0.89,0.73,-2.27,10.65,26.40,-40.35,
492065179,-743.65,-290.53,-604.98,-0.73,0.78,0.67,13.05,27.30,-40.50,
492085187,-756.84,-290.04,-607.42,-1.30,0.96,-1.19,10.50,25.50,-39.45,
492105195,-732.91,-291.50,-594.24,-1.77,1.25,-1.74,11.25,26.55,-39.75,
492125206,-739.75,-285.16,-593.26,-3.16,0.69,-2.23,11.40,27.00,-39.75,
492145217,-747.56,-273.93,-609.86,-1.22,0.11,-1.44,11.40,27.60,-39.60,
492165224,-745.61,-271.48,-611.82,0.49,-3.08,0.17,11.40,26.85,-40.35,
492185228,-743.16,-280.76,-591.31,2.49,-0.46,3.08,11.85,27.60,-39.30,
492205234,-741.70,-282.23,-598.63,1.76,-0.14,1.62,10.20,27.00,-39.45,
492225239,-748.05,-284.67,-591.80,1.86,0.12,2.66,11.10,27.15,-39.00,
492245248,-753.91,-283.69,-604.00,0.84,-1.91,-0.37,10.95,27.00,-39.75,
492265259,-742.19,-291.02,-609.86,1.28,-1.37,-1.50,12.30,28.05,-40.80,
492285271,-734.86,-298.83,-595.21,0.67,-0.90,0.61,12.15,28.65,-40.05,
492305282,-753.42,-283.69,-602.54,0.87,-1.04,1.68,11.40,27.60,-39.00,
492325293,-745.12,-282.71,-604.98,1.69,-1.22,-0.21,11.40,27.60,-39.30,
492345298,-746.58,-289.06,-606.45,-1.83,2.96,-2.34,11.10,27.90,-40.35,
492365305,-749.02,-290.53,-604.98,-3.02,3.76,-1.73,11.55,26.25,-40.20,
492385317,-750.00,-288.57,-594.24,-1.79,1.16,-2.20,10.20,25.95,-38.10,
492405322,-743.16,-280.27,-596.19,-0.82,1.31,-3.10,10.50,27.30,-40.20,
492425327,-733.89,-278.32,-597.17,-0.50,1.47,-0.72,11.40,27.90,-40.35,
492445333,-740.72,-280.27,-602.54,-0.95,0.55,-2.35,11.10,27.15,-40.35,
492465338,-751.46,-279.30,-588.38,1.47,0.53,0.08,12.45,27.60,-40.05,
